review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
otto-sallies has a real filmmaker 's eye .,3,positive,POSITIVE,POSITIVE,0.6397964954376221
"as self-aware movies go , who is cletis tout ?",2,neutral,NEUTRAL,NEUTRAL,0.6256637573242188
"are monsters born , or made ?",2,neutral,NEUTRAL,NEUTRAL,0.5727851390838623
"not only a reminder of how they used to make movies , but also how they sometimes still can be made .",3,positive,POSITIVE,POSITIVE,0.6711890697479248
would make an excellent companion piece to the similarly themed ` the french lieutenant 's woman . ',3,positive,POSITIVE,POSITIVE,0.5955727100372314
"a witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .",2,neutral,NEUTRAL,POSITIVE,0.6636981964111328
"steven soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",3,positive,POSITIVE,POSITIVE,0.7166657447814941
"it 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .",2,neutral,NEUTRAL,POSITIVE,0.7651095390319824
"it 's nice to see piscopo again after all these years , and chaykin and headly are priceless .",3,positive,POSITIVE,POSITIVE,0.6505489349365234
mildly entertaining .,2,neutral,NEUTRAL,POSITIVE,0.5244486331939697
a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies .,0,very negative,VERY NEGATIVE,NEGATIVE,0.717003345489502
"quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .",1,negative,NEGATIVE,NEGATIVE,0.6832754611968994
i did n't find much fascination in the swinging .,1,negative,NEGATIVE,NEGATIVE,0.5426065921783447
that the e-graveyard holds as many good ideas as bad is the cold comfort that chin 's film serves up with style and empathy .,3,positive,POSITIVE,POSITIVE,0.7615041732788086
the film has a childlike quality about it .,2,neutral,NEUTRAL,POSITIVE,0.5260372161865234
the solid filmmaking and convincing characters makes this a high water mark for this genre .,4,very positive,VERY POSITIVE,POSITIVE,0.6025393009185791
"as home movie gone haywire , it 's pretty enjoyable , but as sexual manifesto , i 'd rather listen to old tori amos records .",2,neutral,NEUTRAL,POSITIVE,0.6887614727020264
you may be galled that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7385392189025879
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",1,negative,NEGATIVE,NEUTRAL,0.8974368572235107
an almost unbearably morbid love story .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5354831218719482
that 's fun for kids of any age .,4,very positive,VERY POSITIVE,POSITIVE,0.5065653324127197
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,very negative,VERY NEGATIVE,NEUTRAL,0.7212891578674316
"the cast ... keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired .",3,positive,POSITIVE,POSITIVE,0.6292414665222168
those who want to be jolted out of their gourd should drop everything and run to ichi .,3,positive,POSITIVE,VERY POSITIVE,0.7030596733093262
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,3,positive,POSITIVE,POSITIVE,0.6418452262878418
chelsea walls is a case of too many chefs fussing over too weak a recipe .,1,negative,NEGATIVE,NEGATIVE,0.5789177417755127
"this sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama .",1,negative,NEGATIVE,NEGATIVE,0.65606689453125
"a hit - and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .",1,negative,NEGATIVE,NEUTRAL,0.7546045780181885
"the film gets close to the chimps the same way goodall did , with a serious minded patience , respect and affection .",3,positive,POSITIVE,POSITIVE,0.646543025970459
parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ',1,negative,NEGATIVE,NEGATIVE,0.6611897945404053
"meeting , even exceeding expectations , it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.7680652141571045
"i 've never seen -lrb- a remake -rrb- do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ...",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.8922996520996094
"rich in atmosphere of the post-war art world , it manages to instruct without reeking of research library dust .",3,positive,POSITIVE,POSITIVE,0.6614758968353271
"a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium .",1,negative,NEGATIVE,NEGATIVE,0.6930229663848877
marinated in clichés and mawkish dialogue .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5403635501861572
"a rip-off twice removed , modeled after -lrb- seagal 's -rrb- earlier copycat under siege , sometimes referred to as die hard on a boat .",0,very negative,VERY NEGATIVE,NEGATIVE,0.7715723514556885
"it 's a very sincere work , but it would be better as a diary or documentary .",3,positive,POSITIVE,NEUTRAL,0.6276102066040039
"death to smoochy tells a moldy-oldie , not-nearly - as-nasty - as-it - thinks-it-is joke .",1,negative,NEGATIVE,NEGATIVE,0.6898770332336426
a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,4,very positive,VERY POSITIVE,POSITIVE,0.6171858310699463
"-lrb- the digital effects -rrb- reminded me of terry gilliam 's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together .",2,neutral,NEUTRAL,NEUTRAL,0.9036655426025391
polanski has found the perfect material with which to address his own world war ii experience in his signature style .,4,very positive,VERY POSITIVE,POSITIVE,0.6828680038452148
"been there , done that ... a thousand times already , and better .",1,negative,NEGATIVE,NEGATIVE,0.6140406131744385
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,2,neutral,NEUTRAL,NEGATIVE,0.6863529682159424
cho 's timing is priceless .,4,very positive,VERY POSITIVE,POSITIVE,0.5194962024688721
"`` looking for leonard '' just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something .",1,negative,NEGATIVE,NEUTRAL,0.742255687713623
what sets ms. birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,3,positive,POSITIVE,POSITIVE,0.7551379203796387
... one resurrection too many .,1,negative,NEGATIVE,NEGATIVE,0.5420112609863281
the history is fascinating ; the action is dazzling .,4,very positive,VERY POSITIVE,POSITIVE,0.550011396408081
"with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .",2,neutral,NEUTRAL,POSITIVE,0.697145938873291
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",1,negative,NEGATIVE,VERY NEGATIVE,0.7324297428131104
"spielberg 's picture is smarter and subtler than -lrb- total recall and blade runner -rrb- , although its plot may prove too convoluted for fun-seeking summer audiences .",3,positive,POSITIVE,POSITIVE,0.7733392715454102
the film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6712110042572021
suffers from a flat script and a low budget .,1,negative,NEGATIVE,NEGATIVE,0.4736654758453369
really dumb but occasionally really funny .,2,neutral,NEUTRAL,POSITIVE,0.5274021625518799
"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking .",4,very positive,VERY POSITIVE,POSITIVE,0.728679895401001
an undistinguished attempt to make a classic theater piece cinematic .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6110029220581055
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.7784011363983154
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",1,negative,NEGATIVE,NEGATIVE,0.7588334083557129
"the redeeming feature of chan 's films has always been the action , but the stunts in the tuxedo seem tired and , what 's worse , routine .",1,negative,NEGATIVE,NEGATIVE,0.7459390163421631
"eccentric enough to stave off doldrums , caruso 's self-conscious debut is also eminently forgettable .",2,neutral,NEUTRAL,NEGATIVE,0.6841962337493896
gone are the flamboyant mannerisms that are the trademark of several of his performances .,2,neutral,NEUTRAL,POSITIVE,0.7092530727386475
"there is a freedom to watching stunts that are this crude , this fast-paced and this insane .",3,positive,POSITIVE,POSITIVE,0.7532448768615723
most of the characters come off as pantomimesque sterotypes .,2,neutral,NEUTRAL,NEGATIVE,0.7206075191497803
the casting of raymond j. barry as the ` assassin ' greatly enhances the quality of neil burger 's impressive fake documentary .,3,positive,POSITIVE,POSITIVE,0.8527951240539551
"if the plot seems a bit on the skinny side , that 's because panic room is interested in nothing more than sucking you in ... and making you sweat .",3,positive,POSITIVE,POSITIVE,0.7700955867767334
generates an enormous feeling of empathy for its characters .,3,positive,POSITIVE,POSITIVE,0.5343406200408936
one just waits grimly for the next shock without developing much attachment to the characters .,2,neutral,NEUTRAL,NEGATIVE,0.570793628692627
over and over again .,1,negative,NEGATIVE,NEUTRAL,0.5935726165771484
campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .,3,positive,POSITIVE,POSITIVE,0.6855504512786865
igby goes down is one of those movies .,2,neutral,NEUTRAL,NEUTRAL,0.5583882331848145
nicholson 's understated performance is wonderful .,4,very positive,VERY POSITIVE,POSITIVE,0.5497043132781982
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",2,neutral,NEUTRAL,NEUTRAL,0.7209498882293701
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",1,negative,NEGATIVE,VERY NEGATIVE,0.6125142574310303
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.8543045520782471
"any chekhov is better than no chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .",2,neutral,NEUTRAL,NEUTRAL,0.8378851413726807
"return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages .",4,very positive,VERY POSITIVE,POSITIVE,0.6680734157562256
the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman 's posthumously published cult novel .,3,positive,POSITIVE,POSITIVE,0.7215638160705566
exactly what you 'd expect from a guy named kaos .,2,neutral,NEUTRAL,NEUTRAL,0.6166222095489502
the dragons are the real stars of reign of fire and you wo n't be disappointed .,3,positive,POSITIVE,POSITIVE,0.6300766468048096
displays the potential for a better movie than what bailly manages to deliver,2,neutral,NEUTRAL,NEGATIVE,0.6235089302062988
"the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .",3,positive,POSITIVE,POSITIVE,0.7254364490509033
it 's mostly a pleasure to watch .,3,positive,POSITIVE,POSITIVE,0.5379385948181152
too bad .,1,negative,NEGATIVE,NEGATIVE,0.45699024200439453
"like most of jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .",1,negative,NEGATIVE,NEUTRAL,0.7039363384246826
a fun ride .,3,positive,POSITIVE,POSITIVE,0.539039134979248
kinnear 's performance is a career-defining revelation .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.6313080787658691
allen 's funniest and most likeable movie in years .,4,very positive,VERY POSITIVE,POSITIVE,0.5875682830810547
delirious fun .,4,very positive,VERY POSITIVE,POSITIVE,0.5344245433807373
"this is a gorgeous film - vivid with color , music and life .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6346163749694824
the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel .,2,neutral,NEUTRAL,NEGATIVE,0.6140532493591309
you live the mood rather than savour the story .,3,positive,POSITIVE,NEUTRAL,0.5451805591583252
the director seems to take an unseemly pleasure in -lrb- the characters ' -rrb- misery and at the same time to congratulate himself for having the guts to confront it .,1,negative,NEGATIVE,NEGATIVE,0.8058371543884277
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",1,negative,NEGATIVE,NEUTRAL,0.7207882404327393
"if disney 's cinderella proved that ' a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio 's wallet makes .",1,negative,NEGATIVE,VERY NEGATIVE,0.8471369743347168
rodriguez ... was unable to reproduce the special spark between the characters that made the first film such a delight .,2,neutral,NEUTRAL,NEGATIVE,0.6671967506408691
post 9\/11 the philosophical message of `` personal freedom first '' might not be as palatable as intended .,2,neutral,NEUTRAL,NEUTRAL,0.7127864360809326
lurid and less than lucid work .,1,negative,NEGATIVE,NEGATIVE,0.5008001327514648
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",1,negative,NEGATIVE,NEUTRAL,0.7967722415924072
"oh , look at that clever angle !",3,positive,POSITIVE,POSITIVE,0.5368852615356445
a bit too derivative to stand on its own as the psychological thriller it purports to be .,2,neutral,NEUTRAL,NEGATIVE,0.6058697700500488
"this is a stunning film , a one-of-a-kind tour de force .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6419215202331543
"those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .",3,positive,POSITIVE,VERY POSITIVE,0.6854608058929443
... its solemn pretension prevents us from sharing the awe in which it holds itself .,1,negative,NEGATIVE,NEGATIVE,0.5755138397216797
and that should tell you everything you need to know about all the queen 's men .,2,neutral,NEUTRAL,NEGATIVE,0.5762553215026855
it 's worth taking the kids to .,4,very positive,VERY POSITIVE,POSITIVE,0.5201969146728516
"if the tuxedo actually were a suit , it would fit chan like a $ 99 bargain-basement special .",1,negative,NEGATIVE,NEGATIVE,0.6947500705718994
the characters are more deeply thought through than in most ` right-thinking ' films .,3,positive,POSITIVE,POSITIVE,0.6197569370269775
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",3,positive,POSITIVE,POSITIVE,0.6629712581634521
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,1,negative,NEGATIVE,NEGATIVE,0.6348826885223389
one of the best looking and stylish animated movies in quite a while ...,4,very positive,VERY POSITIVE,POSITIVE,0.6019673347473145
"enough said , except : film overboard !",0,very negative,VERY NEGATIVE,NEGATIVE,0.5505781173706055
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,4,very positive,VERY POSITIVE,POSITIVE,0.7024433612823486
"mckay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",0,very negative,VERY NEGATIVE,NEGATIVE,0.6884949207305908
i prefer to think of it as `` pootie tang with a budget . '',2,neutral,NEUTRAL,NEGATIVE,0.6005947589874268
"collateral damage is trash , but it earns extra points by acting as if it were n't .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7136507034301758
"plods along , minus the twisted humor and eye-popping visuals that have made miike ... a cult hero .",2,neutral,NEUTRAL,NEGATIVE,0.7072839736938477
clare peploe 's airless movie adaptation could use a little american pie-like irreverence .,1,negative,NEGATIVE,NEGATIVE,0.7293746471405029
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",3,positive,POSITIVE,POSITIVE,0.6678690910339355
"-lrb- the kid 's -rrb- just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .",1,negative,NEGATIVE,NEGATIVE,0.757509708404541
"the three leads produce adequate performances , but what 's missing from this material is any depth of feeling .",0,very negative,VERY NEGATIVE,NEGATIVE,0.6613204479217529
"hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ?",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7158253192901611
"it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6406898498535156
"the connected stories of breitbart and hanussen are actually fascinating , but the filmmaking in invincible is such that the movie does not do them justice .",1,negative,NEGATIVE,NEUTRAL,0.7317967414855957
"the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .",1,negative,NEGATIVE,VERY NEGATIVE,0.7486131191253662
an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .,3,positive,POSITIVE,POSITIVE,0.6465649604797363
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,3,positive,POSITIVE,POSITIVE,0.6779518127441406
"jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .",2,neutral,NEUTRAL,NEGATIVE,0.9606359004974365
bad movie .,0,very negative,VERY NEGATIVE,NEGATIVE,0.42117953300476074
an infuriating film .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5324959754943848
"largely , this is a movie that also does it by the numbers .",2,neutral,NEUTRAL,NEUTRAL,0.602933406829834
a compelling film .,4,very positive,VERY POSITIVE,POSITIVE,0.5246410369873047
"it might be ` easier ' to watch on video at home , but that should n't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",3,positive,POSITIVE,POSITIVE,0.8288021087646484
never comes together as a coherent whole .,1,negative,NEGATIVE,NEGATIVE,0.4968576431274414
amazingly lame .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5739760398864746
"a taut , sobering film .",4,very positive,VERY POSITIVE,POSITIVE,0.548337459564209
perhaps the best sports movie i 've ever seen .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.58976149559021
"there 's a neat twist , subtly rendered , that could have wrapped things up at 80 minutes , but kang tacks on three or four more endings .",2,neutral,NEUTRAL,NEGATIVE,0.7497622966766357
"the movie worked for me right up to the final scene , and then it caved in .",2,neutral,NEUTRAL,NEGATIVE,0.5908670425415039
might be one of those vanity projects in which a renowned filmmaker attempts to show off his talent by surrounding himself with untalented people .,2,neutral,NEUTRAL,NEGATIVE,0.6680517196655273
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",4,very positive,VERY POSITIVE,POSITIVE,0.7470848560333252
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.9536545276641846
only at the prospect of beck 's next project .,2,neutral,NEUTRAL,NEUTRAL,0.5877549648284912
offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .,4,very positive,VERY POSITIVE,POSITIVE,0.6904053688049316
apparently reassembled from the cutting-room floor of any given daytime soap .,1,negative,NEGATIVE,NEGATIVE,0.674422025680542
the name says it all .,2,neutral,NEUTRAL,NEGATIVE,0.542097806930542
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.8542661666870117
"many of the effective horror elements are dampened through familiarity , -lrb- yet -rrb- are worthwhile .",2,neutral,NEUTRAL,NEUTRAL,0.7000775337219238
sayles ... once again strands his superb performers in the same old story .,1,negative,NEGATIVE,NEGATIVE,0.6398913860321045
it 's pauly shore awful .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6044437885284424
"i had more fun with ben stiller 's zoolander , which i thought was rather clever .",2,neutral,NEUTRAL,POSITIVE,0.6910514831542969
he may have meant the internet short saving ryan 's privates .,2,neutral,NEUTRAL,NEGATIVE,0.6537172794342041
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6198294162750244
it 's not a motion picture ; it 's an utterly static picture .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6497926712036133
"yes , i suppose it 's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i did n't .",0,very negative,VERY NEGATIVE,NEGATIVE,0.9084222316741943
ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .,2,neutral,NEUTRAL,POSITIVE,0.6937196254730225
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,3,positive,POSITIVE,POSITIVE,0.6856930255889893
the entire movie is filled with deja vu moments .,2,neutral,NEUTRAL,NEGATIVE,0.5450577735900879
the world needs more filmmakers with passionate enthusiasms like martin scorsese .,4,very positive,VERY POSITIVE,POSITIVE,0.6268880367279053
"this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .",0,very negative,VERY NEGATIVE,NEGATIVE,0.6830482482910156
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.729966402053833
"it never is , not fully .",2,neutral,NEUTRAL,NEUTRAL,0.5864148139953613
"if the movie were all comedy , it might work better .",2,neutral,NEUTRAL,NEUTRAL,0.6654863357543945
"a passable romantic comedy , in need of another couple of passes through the word processor .",2,neutral,NEUTRAL,POSITIVE,0.5846800804138184
translation : ` we do n't need to try very hard . ',1,negative,NEGATIVE,NEUTRAL,0.6415495872497559
"mr. deeds is , as comedy goes , very silly -- and in the best way .",4,very positive,VERY POSITIVE,POSITIVE,0.5736510753631592
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",1,negative,NEGATIVE,NEGATIVE,0.8283464908599854
"once one experiences mr. haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7753376960754395
and that is where ararat went astray .,1,negative,NEGATIVE,NEGATIVE,0.552476167678833
the drama discloses almost nothing .,1,negative,NEGATIVE,NEGATIVE,0.5402355194091797
top-notch action powers this romantic drama .,4,very positive,VERY POSITIVE,POSITIVE,0.5410711765289307
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6787431240081787
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,3,positive,POSITIVE,VERY POSITIVE,0.8296561241149902
woody allen can write and deliver a one liner as well as anybody .,4,very positive,VERY POSITIVE,POSITIVE,0.6266839504241943
what might have been acceptable on the printed page of iles ' book does not translate well to the screen .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6559104919433594
"this is a visually stunning rumination on love , memory , history and the war between art and commerce .",3,positive,POSITIVE,VERY POSITIVE,0.7145793437957764
"no , i hate it .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6149921417236328
"why , you may ask , why should you buy the movie milk when the tv cow is free ?",1,negative,NEGATIVE,NEUTRAL,0.7941043376922607
"no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7880733013153076
-lrb- reno -rrb- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,3,positive,POSITIVE,POSITIVE,0.8135190010070801
"a brisk , reverent , and subtly different sequel .",4,very positive,VERY POSITIVE,POSITIVE,0.5814931392669678
"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .",4,very positive,VERY POSITIVE,POSITIVE,0.7394566535949707
the movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .,2,neutral,NEUTRAL,NEUTRAL,0.751345157623291
a crisply made movie that is no more than mildly amusing .,2,neutral,NEUTRAL,POSITIVE,0.5937387943267822
"every moment crackles with tension , and by the end of the flick , you 're on the edge of your seat .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.7637228965759277
an hour and a half of joyful solo performance .,4,very positive,VERY POSITIVE,POSITIVE,0.5812814235687256
"a moving tale of love and destruction in unexpected places , unexamined lives .",3,positive,POSITIVE,POSITIVE,0.6450817584991455
that the chuck norris `` grenade gag '' occurs about 7 times during windtalkers is a good indication of how serious-minded the film is .,2,neutral,NEUTRAL,NEGATIVE,0.7602238655090332
"what with the incessant lounge music playing in the film 's background , you may mistake love liza for an adam sandler chanukah song .",2,neutral,NEUTRAL,NEGATIVE,0.7774636745452881
"with a confrontational stance , todd solondz takes aim on political correctness and suburban families .",2,neutral,NEUTRAL,NEGATIVE,0.6321568489074707
"sometimes entertaining , sometimes indulgent -- but never less than pure wankery .",2,neutral,NEUTRAL,NEGATIVE,0.601015567779541
"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",4,very positive,VERY POSITIVE,NEUTRAL,0.8167695999145508
"you see robin williams and psycho killer , and you think , hmmmmm .",2,neutral,NEUTRAL,NEUTRAL,0.646125316619873
"an enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6677713394165039
"at least it 's a fairly impressive debut from the director , charles stone iii .",4,very positive,VERY POSITIVE,POSITIVE,0.6194922924041748
a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .,3,positive,POSITIVE,POSITIVE,0.6744787693023682
"for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .",3,positive,POSITIVE,POSITIVE,0.6813087463378906
"maid in manhattan might not look so appealing on third or fourth viewing down the road ... but as a high concept vehicle for two bright stars of the moment who can rise to fans ' lofty expectations , the movie passes inspection .",2,neutral,NEUTRAL,POSITIVE,0.8729596138000488
"um , no. .",2,neutral,NEUTRAL,NEUTRAL,0.5739669799804688
"unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either .",1,negative,NEGATIVE,VERY NEGATIVE,0.7030684947967529
"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai 's vaunted empathy .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6880195140838623
"a perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .",2,neutral,NEUTRAL,NEUTRAL,0.6499853134155273
"béart and berling are both superb , while huppert ... is magnificent .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6286303997039795
"if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about .",1,negative,NEGATIVE,NEGATIVE,0.8086090087890625
` what 's the russian word for wow !? ',3,positive,POSITIVE,NEUTRAL,0.6553363800048828
"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .",2,neutral,NEUTRAL,NEGATIVE,0.6317813396453857
the most repugnant adaptation of a classic text since roland joffé and demi moore 's the scarlet letter .,1,negative,NEGATIVE,VERY NEGATIVE,0.7102634906768799
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7188177108764648
"-lrb- `` safe conduct '' -rrb- is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage .",3,positive,POSITIVE,POSITIVE,0.8021447658538818
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,very negative,VERY NEGATIVE,NEGATIVE,0.752678632736206
"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .",4,very positive,VERY POSITIVE,POSITIVE,0.7554278373718262
"with a cast of a-list brit actors , it is worth searching out .",4,very positive,VERY POSITIVE,POSITIVE,0.6575965881347656
"i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",0,very negative,VERY NEGATIVE,NEGATIVE,0.801133394241333
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,4,very positive,VERY POSITIVE,POSITIVE,0.7697999477386475
there 's not a comedic moment in this romantic comedy .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5972175598144531
"analyze that regurgitates and waters down many of the previous film 's successes , with a few new swings thrown in .",2,neutral,NEUTRAL,NEGATIVE,0.6710958480834961
nothing about this movie works .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5605626106262207
"the members manage to pronounce kok exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible .",2,neutral,NEUTRAL,NEUTRAL,0.8069195747375488
the film is one of the year 's best .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.571617841720581
