review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",1,negative,NEGATIVE,UNKNOWN,0.0
an almost unbearably morbid love story .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
that 's fun for kids of any age .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"the cast ... keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired .",3,positive,POSITIVE,UNKNOWN,0.0
those who want to be jolted out of their gourd should drop everything and run to ichi .,3,positive,POSITIVE,UNKNOWN,0.0
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,3,positive,POSITIVE,UNKNOWN,0.0
chelsea walls is a case of too many chefs fussing over too weak a recipe .,1,negative,NEGATIVE,UNKNOWN,0.0
"this sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama .",1,negative,NEGATIVE,UNKNOWN,0.0
"a hit - and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .",1,negative,NEGATIVE,UNKNOWN,0.0
"the film gets close to the chimps the same way goodall did , with a serious minded patience , respect and affection .",3,positive,POSITIVE,UNKNOWN,0.0
parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ',1,negative,NEGATIVE,UNKNOWN,0.0
"meeting , even exceeding expectations , it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"i 've never seen -lrb- a remake -rrb- do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ...",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"rich in atmosphere of the post-war art world , it manages to instruct without reeking of research library dust .",3,positive,POSITIVE,UNKNOWN,0.0
"a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium .",1,negative,NEGATIVE,UNKNOWN,0.0
marinated in clichés and mawkish dialogue .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"a rip-off twice removed , modeled after -lrb- seagal 's -rrb- earlier copycat under siege , sometimes referred to as die hard on a boat .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"it 's a very sincere work , but it would be better as a diary or documentary .",3,positive,POSITIVE,UNKNOWN,0.0
"death to smoochy tells a moldy-oldie , not-nearly - as-nasty - as-it - thinks-it-is joke .",1,negative,NEGATIVE,UNKNOWN,0.0
a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"-lrb- the digital effects -rrb- reminded me of terry gilliam 's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together .",2,neutral,NEUTRAL,UNKNOWN,0.0
polanski has found the perfect material with which to address his own world war ii experience in his signature style .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"been there , done that ... a thousand times already , and better .",1,negative,NEGATIVE,UNKNOWN,0.0
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,2,neutral,NEUTRAL,UNKNOWN,0.0
cho 's timing is priceless .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"`` looking for leonard '' just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something .",1,negative,NEGATIVE,UNKNOWN,0.0
what sets ms. birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,3,positive,POSITIVE,UNKNOWN,0.0
... one resurrection too many .,1,negative,NEGATIVE,UNKNOWN,0.0
the history is fascinating ; the action is dazzling .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .",2,neutral,NEUTRAL,UNKNOWN,0.0
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",1,negative,NEGATIVE,UNKNOWN,0.0
"spielberg 's picture is smarter and subtler than -lrb- total recall and blade runner -rrb- , although its plot may prove too convoluted for fun-seeking summer audiences .",3,positive,POSITIVE,UNKNOWN,0.0
the film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
suffers from a flat script and a low budget .,1,negative,NEGATIVE,UNKNOWN,0.0
really dumb but occasionally really funny .,2,neutral,NEUTRAL,UNKNOWN,0.0
"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
an undistinguished attempt to make a classic theater piece cinematic .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",1,negative,NEGATIVE,UNKNOWN,0.0
"the redeeming feature of chan 's films has always been the action , but the stunts in the tuxedo seem tired and , what 's worse , routine .",1,negative,NEGATIVE,UNKNOWN,0.0
"eccentric enough to stave off doldrums , caruso 's self-conscious debut is also eminently forgettable .",2,neutral,NEUTRAL,UNKNOWN,0.0
gone are the flamboyant mannerisms that are the trademark of several of his performances .,2,neutral,NEUTRAL,UNKNOWN,0.0
"there is a freedom to watching stunts that are this crude , this fast-paced and this insane .",3,positive,POSITIVE,UNKNOWN,0.0
most of the characters come off as pantomimesque sterotypes .,2,neutral,NEUTRAL,UNKNOWN,0.0
the casting of raymond j. barry as the ` assassin ' greatly enhances the quality of neil burger 's impressive fake documentary .,3,positive,POSITIVE,UNKNOWN,0.0
"if the plot seems a bit on the skinny side , that 's because panic room is interested in nothing more than sucking you in ... and making you sweat .",3,positive,POSITIVE,UNKNOWN,0.0
generates an enormous feeling of empathy for its characters .,3,positive,POSITIVE,UNKNOWN,0.0
one just waits grimly for the next shock without developing much attachment to the characters .,2,neutral,NEUTRAL,UNKNOWN,0.0
over and over again .,1,negative,NEGATIVE,UNKNOWN,0.0
campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .,3,positive,POSITIVE,UNKNOWN,0.0
igby goes down is one of those movies .,2,neutral,NEUTRAL,UNKNOWN,0.0
nicholson 's understated performance is wonderful .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",2,neutral,NEUTRAL,UNKNOWN,0.0
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",1,negative,NEGATIVE,UNKNOWN,0.0
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"any chekhov is better than no chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .",2,neutral,NEUTRAL,UNKNOWN,0.0
"return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman 's posthumously published cult novel .,3,positive,POSITIVE,UNKNOWN,0.0
exactly what you 'd expect from a guy named kaos .,2,neutral,NEUTRAL,UNKNOWN,0.0
the dragons are the real stars of reign of fire and you wo n't be disappointed .,3,positive,POSITIVE,UNKNOWN,0.0
displays the potential for a better movie than what bailly manages to deliver,2,neutral,NEUTRAL,UNKNOWN,0.0
"the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .",3,positive,POSITIVE,UNKNOWN,0.0
it 's mostly a pleasure to watch .,3,positive,POSITIVE,UNKNOWN,0.0
too bad .,1,negative,NEGATIVE,UNKNOWN,0.0
"like most of jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .",1,negative,NEGATIVE,UNKNOWN,0.0
a fun ride .,3,positive,POSITIVE,UNKNOWN,0.0
kinnear 's performance is a career-defining revelation .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
allen 's funniest and most likeable movie in years .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
delirious fun .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"this is a gorgeous film - vivid with color , music and life .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel .,2,neutral,NEUTRAL,UNKNOWN,0.0
you live the mood rather than savour the story .,3,positive,POSITIVE,UNKNOWN,0.0
the director seems to take an unseemly pleasure in -lrb- the characters ' -rrb- misery and at the same time to congratulate himself for having the guts to confront it .,1,negative,NEGATIVE,UNKNOWN,0.0
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",1,negative,NEGATIVE,UNKNOWN,0.0
"if disney 's cinderella proved that ' a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio 's wallet makes .",1,negative,NEGATIVE,UNKNOWN,0.0
rodriguez ... was unable to reproduce the special spark between the characters that made the first film such a delight .,2,neutral,NEUTRAL,UNKNOWN,0.0
post 9\/11 the philosophical message of `` personal freedom first '' might not be as palatable as intended .,2,neutral,NEUTRAL,UNKNOWN,0.0
lurid and less than lucid work .,1,negative,NEGATIVE,UNKNOWN,0.0
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",1,negative,NEGATIVE,UNKNOWN,0.0
"oh , look at that clever angle !",3,positive,POSITIVE,UNKNOWN,0.0
a bit too derivative to stand on its own as the psychological thriller it purports to be .,2,neutral,NEUTRAL,UNKNOWN,0.0
"this is a stunning film , a one-of-a-kind tour de force .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .",3,positive,POSITIVE,UNKNOWN,0.0
... its solemn pretension prevents us from sharing the awe in which it holds itself .,1,negative,NEGATIVE,UNKNOWN,0.0
and that should tell you everything you need to know about all the queen 's men .,2,neutral,NEUTRAL,UNKNOWN,0.0
it 's worth taking the kids to .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"if the tuxedo actually were a suit , it would fit chan like a $ 99 bargain-basement special .",1,negative,NEGATIVE,UNKNOWN,0.0
the characters are more deeply thought through than in most ` right-thinking ' films .,3,positive,POSITIVE,UNKNOWN,0.0
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",3,positive,POSITIVE,UNKNOWN,0.0
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,1,negative,NEGATIVE,UNKNOWN,0.0
one of the best looking and stylish animated movies in quite a while ...,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"enough said , except : film overboard !",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"mckay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
i prefer to think of it as `` pootie tang with a budget . '',2,neutral,NEUTRAL,UNKNOWN,0.0
"collateral damage is trash , but it earns extra points by acting as if it were n't .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"plods along , minus the twisted humor and eye-popping visuals that have made miike ... a cult hero .",2,neutral,NEUTRAL,UNKNOWN,0.0
clare peploe 's airless movie adaptation could use a little american pie-like irreverence .,1,negative,NEGATIVE,UNKNOWN,0.0
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",3,positive,POSITIVE,UNKNOWN,0.0
"-lrb- the kid 's -rrb- just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .",1,negative,NEGATIVE,UNKNOWN,0.0
"the three leads produce adequate performances , but what 's missing from this material is any depth of feeling .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ?",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"the connected stories of breitbart and hanussen are actually fascinating , but the filmmaking in invincible is such that the movie does not do them justice .",1,negative,NEGATIVE,UNKNOWN,0.0
"the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .",1,negative,NEGATIVE,UNKNOWN,0.0
an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .,3,positive,POSITIVE,UNKNOWN,0.0
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,3,positive,POSITIVE,UNKNOWN,0.0
"jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .",2,neutral,NEUTRAL,UNKNOWN,0.0
bad movie .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
an infuriating film .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"largely , this is a movie that also does it by the numbers .",2,neutral,NEUTRAL,UNKNOWN,0.0
a compelling film .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"it might be ` easier ' to watch on video at home , but that should n't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",3,positive,POSITIVE,UNKNOWN,0.0
never comes together as a coherent whole .,1,negative,NEGATIVE,UNKNOWN,0.0
amazingly lame .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"a taut , sobering film .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
perhaps the best sports movie i 've ever seen .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"there 's a neat twist , subtly rendered , that could have wrapped things up at 80 minutes , but kang tacks on three or four more endings .",2,neutral,NEUTRAL,UNKNOWN,0.0
"the movie worked for me right up to the final scene , and then it caved in .",2,neutral,NEUTRAL,UNKNOWN,0.0
might be one of those vanity projects in which a renowned filmmaker attempts to show off his talent by surrounding himself with untalented people .,2,neutral,NEUTRAL,UNKNOWN,0.0
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
only at the prospect of beck 's next project .,2,neutral,NEUTRAL,UNKNOWN,0.0
offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
apparently reassembled from the cutting-room floor of any given daytime soap .,1,negative,NEGATIVE,UNKNOWN,0.0
the name says it all .,2,neutral,NEUTRAL,UNKNOWN,0.0
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"many of the effective horror elements are dampened through familiarity , -lrb- yet -rrb- are worthwhile .",2,neutral,NEUTRAL,UNKNOWN,0.0
sayles ... once again strands his superb performers in the same old story .,1,negative,NEGATIVE,UNKNOWN,0.0
it 's pauly shore awful .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"i had more fun with ben stiller 's zoolander , which i thought was rather clever .",2,neutral,NEUTRAL,UNKNOWN,0.0
he may have meant the internet short saving ryan 's privates .,2,neutral,NEUTRAL,UNKNOWN,0.0
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
it 's not a motion picture ; it 's an utterly static picture .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"yes , i suppose it 's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i did n't .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .,2,neutral,NEUTRAL,UNKNOWN,0.0
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,3,positive,POSITIVE,UNKNOWN,0.0
the entire movie is filled with deja vu moments .,2,neutral,NEUTRAL,UNKNOWN,0.0
the world needs more filmmakers with passionate enthusiasms like martin scorsese .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"it never is , not fully .",2,neutral,NEUTRAL,UNKNOWN,0.0
"if the movie were all comedy , it might work better .",2,neutral,NEUTRAL,UNKNOWN,0.0
"a passable romantic comedy , in need of another couple of passes through the word processor .",2,neutral,NEUTRAL,UNKNOWN,0.0
translation : ` we do n't need to try very hard . ',1,negative,NEGATIVE,UNKNOWN,0.0
"mr. deeds is , as comedy goes , very silly -- and in the best way .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",1,negative,NEGATIVE,UNKNOWN,0.0
"once one experiences mr. haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
and that is where ararat went astray .,1,negative,NEGATIVE,UNKNOWN,0.0
the drama discloses almost nothing .,1,negative,NEGATIVE,UNKNOWN,0.0
top-notch action powers this romantic drama .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,3,positive,POSITIVE,UNKNOWN,0.0
woody allen can write and deliver a one liner as well as anybody .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
what might have been acceptable on the printed page of iles ' book does not translate well to the screen .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"this is a visually stunning rumination on love , memory , history and the war between art and commerce .",3,positive,POSITIVE,UNKNOWN,0.0
"no , i hate it .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"why , you may ask , why should you buy the movie milk when the tv cow is free ?",1,negative,NEGATIVE,UNKNOWN,0.0
"no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
-lrb- reno -rrb- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,3,positive,POSITIVE,UNKNOWN,0.0
"a brisk , reverent , and subtly different sequel .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
the movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .,2,neutral,NEUTRAL,UNKNOWN,0.0
a crisply made movie that is no more than mildly amusing .,2,neutral,NEUTRAL,UNKNOWN,0.0
"every moment crackles with tension , and by the end of the flick , you 're on the edge of your seat .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
an hour and a half of joyful solo performance .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"a moving tale of love and destruction in unexpected places , unexamined lives .",3,positive,POSITIVE,UNKNOWN,0.0
that the chuck norris `` grenade gag '' occurs about 7 times during windtalkers is a good indication of how serious-minded the film is .,2,neutral,NEUTRAL,UNKNOWN,0.0
"what with the incessant lounge music playing in the film 's background , you may mistake love liza for an adam sandler chanukah song .",2,neutral,NEUTRAL,UNKNOWN,0.0
"with a confrontational stance , todd solondz takes aim on political correctness and suburban families .",2,neutral,NEUTRAL,UNKNOWN,0.0
"sometimes entertaining , sometimes indulgent -- but never less than pure wankery .",2,neutral,NEUTRAL,UNKNOWN,0.0
"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"you see robin williams and psycho killer , and you think , hmmmmm .",2,neutral,NEUTRAL,UNKNOWN,0.0
"an enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"at least it 's a fairly impressive debut from the director , charles stone iii .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .,3,positive,POSITIVE,UNKNOWN,0.0
"for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .",3,positive,POSITIVE,UNKNOWN,0.0
"maid in manhattan might not look so appealing on third or fourth viewing down the road ... but as a high concept vehicle for two bright stars of the moment who can rise to fans ' lofty expectations , the movie passes inspection .",2,neutral,NEUTRAL,UNKNOWN,0.0
"um , no. .",2,neutral,NEUTRAL,UNKNOWN,0.0
"unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either .",1,negative,NEGATIVE,UNKNOWN,0.0
"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai 's vaunted empathy .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"a perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .",2,neutral,NEUTRAL,UNKNOWN,0.0
"béart and berling are both superb , while huppert ... is magnificent .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about .",1,negative,NEGATIVE,UNKNOWN,0.0
` what 's the russian word for wow !? ',3,positive,POSITIVE,UNKNOWN,0.0
"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .",2,neutral,NEUTRAL,UNKNOWN,0.0
the most repugnant adaptation of a classic text since roland joffé and demi moore 's the scarlet letter .,1,negative,NEGATIVE,UNKNOWN,0.0
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"-lrb- `` safe conduct '' -rrb- is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage .",3,positive,POSITIVE,UNKNOWN,0.0
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"with a cast of a-list brit actors , it is worth searching out .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
there 's not a comedic moment in this romantic comedy .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"analyze that regurgitates and waters down many of the previous film 's successes , with a few new swings thrown in .",2,neutral,NEUTRAL,UNKNOWN,0.0
nothing about this movie works .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"the members manage to pronounce kok exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible .",2,neutral,NEUTRAL,UNKNOWN,0.0
the film is one of the year 's best .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .,3,positive,POSITIVE,UNKNOWN,0.0
"in other words , it 's badder than bad .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,3,positive,POSITIVE,UNKNOWN,0.0
fun and nimble .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"seagal ran out of movies years ago , and this is just the proof .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"the re-release of ron howard 's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages .",3,positive,POSITIVE,UNKNOWN,0.0
most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant .,2,neutral,NEUTRAL,UNKNOWN,0.0
frank mcklusky c.i. is that movie !,2,neutral,NEUTRAL,UNKNOWN,0.0
the most surprising thing about this film is that they are actually releasing it into theaters .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
it 's not too fast and not too slow .,3,positive,POSITIVE,UNKNOWN,0.0
makes 98 minutes feel like three hours .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
drumline ably captures the complicated relationships in a marching band .,3,positive,POSITIVE,UNKNOWN,0.0
"ice age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .",2,neutral,NEUTRAL,UNKNOWN,0.0
... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .,1,negative,NEGATIVE,UNKNOWN,0.0
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",3,positive,POSITIVE,UNKNOWN,0.0
a visual spectacle full of stunning images and effects .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
why ?,1,negative,NEGATIVE,UNKNOWN,0.0
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,3,positive,POSITIVE,UNKNOWN,0.0
woody allen has really found his groove these days .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"dense , exhilarating documentary .",3,positive,POSITIVE,UNKNOWN,0.0
and a very rainy day .,2,neutral,NEUTRAL,UNKNOWN,0.0
"while the story is better-focused than the incomprehensible anne rice novel it 's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
schrader examines crane 's decline with unblinking candor .,3,positive,POSITIVE,UNKNOWN,0.0
"in the end , the movie bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"the entire cast is first-rate , especially sorvino .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"there 's some outrageously creative action in the transporter ... -lrb- b -rrb- ut by the time frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .",1,negative,NEGATIVE,UNKNOWN,0.0
a captivating and intimate study about dying and loving ...,4,very positive,VERY POSITIVE,UNKNOWN,0.0
a collage of clichés and a dim echo of allusions to other films .,1,negative,NEGATIVE,UNKNOWN,0.0
"as the movie traces mr. brown 's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
about one in three gags in white 's intermittently wise script hits its mark ; the rest are padding unashamedly appropriated from the teen-exploitation playbook .,1,negative,NEGATIVE,UNKNOWN,0.0
"i 'm convinced i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking .",1,negative,NEGATIVE,UNKNOWN,0.0
it 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
it 's probably not easy to make such a worthless film ...,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"by turns fanciful , grisly and engagingly quixotic .",3,positive,POSITIVE,UNKNOWN,0.0
"same song , second verse , coulda been better , but it coulda been worse .",2,neutral,NEUTRAL,UNKNOWN,0.0
the armenian genocide deserves a more engaged and honest treatment .,2,neutral,NEUTRAL,UNKNOWN,0.0
"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
