review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
"despite some comic sparks , welcome to collinwood never catches fire .",1,negative,NEGATIVE,NEGATIVE,3.3654234409332275
otto-sallies has a real filmmaker 's eye .,3,positive,POSITIVE,VERY POSITIVE,4.326818466186523
"as self-aware movies go , who is cletis tout ?",2,neutral,NEUTRAL,POSITIVE,5.912525415420532
"are monsters born , or made ?",2,neutral,NEUTRAL,NEUTRAL,5.699071645736694
"not only a reminder of how they used to make movies , but also how they sometimes still can be made .",3,positive,POSITIVE,POSITIVE,3.546381950378418
would make an excellent companion piece to the similarly themed ` the french lieutenant 's woman . ',3,positive,POSITIVE,POSITIVE,5.222463130950928
"a witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .",2,neutral,NEUTRAL,NEUTRAL,7.416471004486084
"steven soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",3,positive,POSITIVE,VERY POSITIVE,5.540153503417969
"it 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .",2,neutral,NEUTRAL,POSITIVE,4.023912191390991
"it 's nice to see piscopo again after all these years , and chaykin and headly are priceless .",3,positive,POSITIVE,VERY POSITIVE,3.606252670288086
mildly entertaining .,2,neutral,NEUTRAL,POSITIVE,5.14835000038147
a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.710453748703003
"quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .",1,negative,NEGATIVE,NEGATIVE,3.6671013832092285
i did n't find much fascination in the swinging .,1,negative,NEGATIVE,NEGATIVE,2.582611560821533
that the e-graveyard holds as many good ideas as bad is the cold comfort that chin 's film serves up with style and empathy .,3,positive,POSITIVE,POSITIVE,3.8918864727020264
the film has a childlike quality about it .,2,neutral,NEUTRAL,NEUTRAL,3.3004343509674072
the solid filmmaking and convincing characters makes this a high water mark for this genre .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.539620637893677
"as home movie gone haywire , it 's pretty enjoyable , but as sexual manifesto , i 'd rather listen to old tori amos records .",2,neutral,NEUTRAL,NEGATIVE,6.330743074417114
you may be galled that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.29051399230957
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",1,negative,NEGATIVE,NEGATIVE,5.867983818054199
an almost unbearably morbid love story .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.540318727493286
that 's fun for kids of any age .,4,very positive,VERY POSITIVE,POSITIVE,3.078267812728882
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,very negative,VERY NEGATIVE,NEGATIVE,4.989244222640991
"the cast ... keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired .",3,positive,POSITIVE,POSITIVE,2.9651756286621094
those who want to be jolted out of their gourd should drop everything and run to ichi .,3,positive,POSITIVE,VERY POSITIVE,3.966961622238159
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,3,positive,POSITIVE,POSITIVE,5.6503448486328125
chelsea walls is a case of too many chefs fussing over too weak a recipe .,1,negative,NEGATIVE,NEGATIVE,4.024107933044434
"this sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama .",1,negative,NEGATIVE,NEGATIVE,5.208559989929199
"a hit - and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .",1,negative,NEGATIVE,NEGATIVE,5.365157604217529
"the film gets close to the chimps the same way goodall did , with a serious minded patience , respect and affection .",3,positive,POSITIVE,VERY POSITIVE,4.899610996246338
parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ',1,negative,NEGATIVE,NEGATIVE,3.712327718734741
"meeting , even exceeding expectations , it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.691732883453369
"i 've never seen -lrb- a remake -rrb- do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ...",0,very negative,VERY NEGATIVE,VERY NEGATIVE,5.587441921234131
"rich in atmosphere of the post-war art world , it manages to instruct without reeking of research library dust .",3,positive,POSITIVE,POSITIVE,3.5646238327026367
"a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium .",1,negative,NEGATIVE,NEGATIVE,3.8058485984802246
marinated in clichés and mawkish dialogue .,0,very negative,VERY NEGATIVE,NEGATIVE,3.088085651397705
"a rip-off twice removed , modeled after -lrb- seagal 's -rrb- earlier copycat under siege , sometimes referred to as die hard on a boat .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.09131646156311
"it 's a very sincere work , but it would be better as a diary or documentary .",3,positive,POSITIVE,NEGATIVE,4.707757472991943
"death to smoochy tells a moldy-oldie , not-nearly - as-nasty - as-it - thinks-it-is joke .",1,negative,NEGATIVE,VERY NEGATIVE,6.109619379043579
a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,4,very positive,VERY POSITIVE,POSITIVE,2.921750068664551
"-lrb- the digital effects -rrb- reminded me of terry gilliam 's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together .",2,neutral,NEUTRAL,NEGATIVE,4.158702611923218
polanski has found the perfect material with which to address his own world war ii experience in his signature style .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.982560157775879
"been there , done that ... a thousand times already , and better .",1,negative,NEGATIVE,VERY NEGATIVE,4.548606872558594
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,2,neutral,NEUTRAL,NEGATIVE,3.113262414932251
cho 's timing is priceless .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.7901766300201416
"`` looking for leonard '' just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something .",1,negative,NEGATIVE,NEGATIVE,4.103191375732422
what sets ms. birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,3,positive,POSITIVE,POSITIVE,3.8327016830444336
... one resurrection too many .,1,negative,NEGATIVE,VERY NEGATIVE,3.9526548385620117
the history is fascinating ; the action is dazzling .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.538800001144409
"with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .",2,neutral,NEUTRAL,NEGATIVE,2.6408631801605225
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",1,negative,NEGATIVE,VERY NEGATIVE,3.4755802154541016
"spielberg 's picture is smarter and subtler than -lrb- total recall and blade runner -rrb- , although its plot may prove too convoluted for fun-seeking summer audiences .",3,positive,POSITIVE,POSITIVE,4.4567389488220215
the film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.320755243301392
suffers from a flat script and a low budget .,1,negative,NEGATIVE,NEGATIVE,3.3533735275268555
really dumb but occasionally really funny .,2,neutral,NEUTRAL,NEGATIVE,3.180396318435669
"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking .",4,very positive,VERY POSITIVE,POSITIVE,4.393697023391724
an undistinguished attempt to make a classic theater piece cinematic .,0,very negative,VERY NEGATIVE,NEGATIVE,4.596254587173462
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.541358947753906
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",1,negative,NEGATIVE,NEGATIVE,4.475836992263794
"the redeeming feature of chan 's films has always been the action , but the stunts in the tuxedo seem tired and , what 's worse , routine .",1,negative,NEGATIVE,NEGATIVE,2.9317572116851807
"eccentric enough to stave off doldrums , caruso 's self-conscious debut is also eminently forgettable .",2,neutral,NEUTRAL,VERY NEGATIVE,4.072291374206543
gone are the flamboyant mannerisms that are the trademark of several of his performances .,2,neutral,NEUTRAL,NEGATIVE,2.990488052368164
"there is a freedom to watching stunts that are this crude , this fast-paced and this insane .",3,positive,POSITIVE,VERY POSITIVE,3.345370054244995
most of the characters come off as pantomimesque sterotypes .,2,neutral,NEUTRAL,NEGATIVE,2.8207333087921143
the casting of raymond j. barry as the ` assassin ' greatly enhances the quality of neil burger 's impressive fake documentary .,3,positive,POSITIVE,VERY POSITIVE,4.507158279418945
"if the plot seems a bit on the skinny side , that 's because panic room is interested in nothing more than sucking you in ... and making you sweat .",3,positive,POSITIVE,NEGATIVE,3.69089412689209
generates an enormous feeling of empathy for its characters .,3,positive,POSITIVE,VERY POSITIVE,3.303510904312134
one just waits grimly for the next shock without developing much attachment to the characters .,2,neutral,NEUTRAL,NEGATIVE,3.1295549869537354
over and over again .,1,negative,NEGATIVE,NEGATIVE,3.2464358806610107
campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .,3,positive,POSITIVE,POSITIVE,3.1803226470947266
igby goes down is one of those movies .,2,neutral,NEUTRAL,NEGATIVE,2.9524967670440674
nicholson 's understated performance is wonderful .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.5513699054718018
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",2,neutral,NEUTRAL,NEGATIVE,3.783247232437134
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",1,negative,NEGATIVE,VERY NEGATIVE,4.310620546340942
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,4,very positive,VERY POSITIVE,VERY POSITIVE,6.150927543640137
"any chekhov is better than no chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .",2,neutral,NEUTRAL,NEGATIVE,5.224668264389038
"return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages .",4,very positive,VERY POSITIVE,POSITIVE,2.901759386062622
the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman 's posthumously published cult novel .,3,positive,POSITIVE,POSITIVE,3.3811914920806885
exactly what you 'd expect from a guy named kaos .,2,neutral,NEUTRAL,NEGATIVE,3.7385215759277344
the dragons are the real stars of reign of fire and you wo n't be disappointed .,3,positive,POSITIVE,VERY POSITIVE,4.705670118331909
displays the potential for a better movie than what bailly manages to deliver,2,neutral,NEUTRAL,NEGATIVE,4.028902769088745
"the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .",3,positive,POSITIVE,VERY POSITIVE,5.178051948547363
it 's mostly a pleasure to watch .,3,positive,POSITIVE,POSITIVE,2.816213846206665
too bad .,1,negative,NEGATIVE,NEGATIVE,2.7357983589172363
"like most of jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .",1,negative,NEGATIVE,NEGATIVE,5.2779576778411865
a fun ride .,3,positive,POSITIVE,POSITIVE,2.3025283813476562
kinnear 's performance is a career-defining revelation .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.584341526031494
allen 's funniest and most likeable movie in years .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.0425877571105957
delirious fun .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.2865967750549316
"this is a gorgeous film - vivid with color , music and life .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.926171064376831
the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel .,2,neutral,NEUTRAL,NEGATIVE,3.1469204425811768
you live the mood rather than savour the story .,3,positive,POSITIVE,NEGATIVE,3.4954957962036133
the director seems to take an unseemly pleasure in -lrb- the characters ' -rrb- misery and at the same time to congratulate himself for having the guts to confront it .,1,negative,NEGATIVE,VERY NEGATIVE,5.485443592071533
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",1,negative,NEGATIVE,NEGATIVE,3.8311705589294434
"if disney 's cinderella proved that ' a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio 's wallet makes .",1,negative,NEGATIVE,VERY NEGATIVE,6.811422824859619
rodriguez ... was unable to reproduce the special spark between the characters that made the first film such a delight .,2,neutral,NEUTRAL,NEGATIVE,4.53732967376709
post 9\/11 the philosophical message of `` personal freedom first '' might not be as palatable as intended .,2,neutral,NEUTRAL,NEGATIVE,5.406553506851196
lurid and less than lucid work .,1,negative,NEGATIVE,NEGATIVE,2.8546531200408936
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",1,negative,NEGATIVE,NEGATIVE,4.418914318084717
"oh , look at that clever angle !",3,positive,POSITIVE,VERY POSITIVE,4.397496938705444
a bit too derivative to stand on its own as the psychological thriller it purports to be .,2,neutral,NEUTRAL,NEGATIVE,3.751908540725708
"this is a stunning film , a one-of-a-kind tour de force .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.229090690612793
"those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .",3,positive,POSITIVE,VERY NEGATIVE,4.059674024581909
... its solemn pretension prevents us from sharing the awe in which it holds itself .,1,negative,NEGATIVE,VERY NEGATIVE,4.6261515617370605
and that should tell you everything you need to know about all the queen 's men .,2,neutral,NEUTRAL,NEGATIVE,3.713259220123291
it 's worth taking the kids to .,4,very positive,VERY POSITIVE,POSITIVE,3.087423086166382
"if the tuxedo actually were a suit , it would fit chan like a $ 99 bargain-basement special .",1,negative,NEGATIVE,VERY NEGATIVE,5.806634187698364
the characters are more deeply thought through than in most ` right-thinking ' films .,3,positive,POSITIVE,POSITIVE,7.198829412460327
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",3,positive,POSITIVE,POSITIVE,3.8735086917877197
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,1,negative,NEGATIVE,NEGATIVE,3.108855962753296
one of the best looking and stylish animated movies in quite a while ...,4,very positive,VERY POSITIVE,VERY POSITIVE,3.4240667819976807
"enough said , except : film overboard !",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.811176300048828
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.924574375152588
"mckay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.814230680465698
i prefer to think of it as `` pootie tang with a budget . '',2,neutral,NEUTRAL,VERY POSITIVE,8.326677799224854
"collateral damage is trash , but it earns extra points by acting as if it were n't .",0,very negative,VERY NEGATIVE,POSITIVE,4.8321452140808105
"plods along , minus the twisted humor and eye-popping visuals that have made miike ... a cult hero .",2,neutral,NEUTRAL,NEGATIVE,5.837165117263794
clare peploe 's airless movie adaptation could use a little american pie-like irreverence .,1,negative,NEGATIVE,NEGATIVE,2.598477602005005
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",3,positive,POSITIVE,POSITIVE,6.626684904098511
"-lrb- the kid 's -rrb- just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .",1,negative,NEGATIVE,NEGATIVE,4.569622039794922
"the three leads produce adequate performances , but what 's missing from this material is any depth of feeling .",0,very negative,VERY NEGATIVE,NEGATIVE,3.662468671798706
"hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ?",0,very negative,VERY NEGATIVE,UNKNOWN,1.4214332103729248
"it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.134693384170532
"the connected stories of breitbart and hanussen are actually fascinating , but the filmmaking in invincible is such that the movie does not do them justice .",1,negative,NEGATIVE,NEGATIVE,6.100336074829102
"the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .",1,negative,NEGATIVE,VERY NEGATIVE,4.237825155258179
an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .,3,positive,POSITIVE,POSITIVE,2.9115891456604004
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,3,positive,POSITIVE,NEGATIVE,3.5561797618865967
"jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .",2,neutral,NEUTRAL,NEGATIVE,5.039125919342041
bad movie .,0,very negative,VERY NEGATIVE,NEGATIVE,2.3768060207366943
an infuriating film .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.7595765590667725
"largely , this is a movie that also does it by the numbers .",2,neutral,NEUTRAL,NEGATIVE,4.36478853225708
a compelling film .,4,very positive,VERY POSITIVE,POSITIVE,2.4751925468444824
"it might be ` easier ' to watch on video at home , but that should n't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",3,positive,POSITIVE,POSITIVE,5.075885057449341
never comes together as a coherent whole .,1,negative,NEGATIVE,NEGATIVE,2.993685245513916
amazingly lame .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.244870662689209
"a taut , sobering film .",4,very positive,VERY POSITIVE,NEGATIVE,3.2215914726257324
perhaps the best sports movie i 've ever seen .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.5804622173309326
"there 's a neat twist , subtly rendered , that could have wrapped things up at 80 minutes , but kang tacks on three or four more endings .",2,neutral,NEUTRAL,NEGATIVE,3.6332597732543945
"the movie worked for me right up to the final scene , and then it caved in .",2,neutral,NEUTRAL,NEGATIVE,5.039557456970215
might be one of those vanity projects in which a renowned filmmaker attempts to show off his talent by surrounding himself with untalented people .,2,neutral,NEUTRAL,POSITIVE,5.621163368225098
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",4,very positive,VERY POSITIVE,NEUTRAL,5.31652569770813
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,6.268895149230957
only at the prospect of beck 's next project .,2,neutral,NEUTRAL,POSITIVE,2.977205276489258
offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.471841096878052
apparently reassembled from the cutting-room floor of any given daytime soap .,1,negative,NEGATIVE,NEGATIVE,5.109196662902832
the name says it all .,2,neutral,NEUTRAL,NEGATIVE,3.3544018268585205
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",4,very positive,VERY POSITIVE,VERY POSITIVE,5.368001937866211
"many of the effective horror elements are dampened through familiarity , -lrb- yet -rrb- are worthwhile .",2,neutral,NEUTRAL,POSITIVE,7.82062554359436
sayles ... once again strands his superb performers in the same old story .,1,negative,NEGATIVE,NEGATIVE,4.711426019668579
it 's pauly shore awful .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.3103365898132324
"i had more fun with ben stiller 's zoolander , which i thought was rather clever .",2,neutral,NEUTRAL,POSITIVE,2.5710387229919434
he may have meant the internet short saving ryan 's privates .,2,neutral,NEUTRAL,NEGATIVE,2.942352056503296
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .,0,very negative,VERY NEGATIVE,NEGATIVE,3.5607411861419678
it 's not a motion picture ; it 's an utterly static picture .,0,very negative,VERY NEGATIVE,NEGATIVE,3.6031994819641113
"yes , i suppose it 's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i did n't .",0,very negative,VERY NEGATIVE,NEGATIVE,6.738407850265503
ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .,2,neutral,NEUTRAL,POSITIVE,5.89635705947876
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,3,positive,POSITIVE,POSITIVE,4.518280982971191
the entire movie is filled with deja vu moments .,2,neutral,NEUTRAL,VERY NEGATIVE,4.970927000045776
the world needs more filmmakers with passionate enthusiasms like martin scorsese .,4,very positive,VERY POSITIVE,VERY POSITIVE,5.004283905029297
"this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.418532848358154
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.587263107299805
"it never is , not fully .",2,neutral,NEUTRAL,NEGATIVE,3.105977773666382
"if the movie were all comedy , it might work better .",2,neutral,NEUTRAL,NEGATIVE,4.238637208938599
"a passable romantic comedy , in need of another couple of passes through the word processor .",2,neutral,NEUTRAL,NEGATIVE,4.837163209915161
translation : ` we do n't need to try very hard . ',1,negative,NEGATIVE,NEGATIVE,4.075762033462524
"mr. deeds is , as comedy goes , very silly -- and in the best way .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.9348068237304688
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",1,negative,NEGATIVE,VERY NEGATIVE,5.107682228088379
"once one experiences mr. haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else .",0,very negative,VERY NEGATIVE,POSITIVE,5.164583206176758
and that is where ararat went astray .,1,negative,NEGATIVE,NEGATIVE,4.154144048690796
the drama discloses almost nothing .,1,negative,NEGATIVE,VERY NEGATIVE,3.744643211364746
top-notch action powers this romantic drama .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.397372007369995
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.453424692153931
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,3,positive,POSITIVE,VERY POSITIVE,6.7232606410980225
woody allen can write and deliver a one liner as well as anybody .,4,very positive,VERY POSITIVE,POSITIVE,2.8021881580352783
what might have been acceptable on the printed page of iles ' book does not translate well to the screen .,0,very negative,VERY NEGATIVE,NEGATIVE,5.289886236190796
"this is a visually stunning rumination on love , memory , history and the war between art and commerce .",3,positive,POSITIVE,VERY POSITIVE,6.342078447341919
"no , i hate it .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.2233033180236816
"why , you may ask , why should you buy the movie milk when the tv cow is free ?",1,negative,NEGATIVE,VERY NEGATIVE,9.272064447402954
"no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.6407477855682373
-lrb- reno -rrb- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,3,positive,POSITIVE,POSITIVE,3.226656675338745
"a brisk , reverent , and subtly different sequel .",4,very positive,VERY POSITIVE,POSITIVE,3.0266504287719727
"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.605070114135742
the movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .,2,neutral,NEUTRAL,NEGATIVE,3.956714630126953
a crisply made movie that is no more than mildly amusing .,2,neutral,NEUTRAL,NEGATIVE,3.9495506286621094
"every moment crackles with tension , and by the end of the flick , you 're on the edge of your seat .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.087455749511719
an hour and a half of joyful solo performance .,4,very positive,VERY POSITIVE,POSITIVE,2.761507511138916
"a moving tale of love and destruction in unexpected places , unexamined lives .",3,positive,POSITIVE,NEUTRAL,3.6885786056518555
that the chuck norris `` grenade gag '' occurs about 7 times during windtalkers is a good indication of how serious-minded the film is .,2,neutral,NEUTRAL,NEGATIVE,4.302119970321655
"what with the incessant lounge music playing in the film 's background , you may mistake love liza for an adam sandler chanukah song .",2,neutral,NEUTRAL,VERY NEGATIVE,4.847599029541016
"with a confrontational stance , todd solondz takes aim on political correctness and suburban families .",2,neutral,NEUTRAL,NEGATIVE,4.122832536697388
"sometimes entertaining , sometimes indulgent -- but never less than pure wankery .",2,neutral,NEUTRAL,VERY NEGATIVE,3.9038732051849365
"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",4,very positive,VERY POSITIVE,POSITIVE,5.858298063278198
"you see robin williams and psycho killer , and you think , hmmmmm .",2,neutral,NEUTRAL,NEUTRAL,3.340488910675049
"an enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.89347243309021
"at least it 's a fairly impressive debut from the director , charles stone iii .",4,very positive,VERY POSITIVE,POSITIVE,3.08198618888855
a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .,3,positive,POSITIVE,VERY POSITIVE,4.939098596572876
"for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .",3,positive,POSITIVE,VERY POSITIVE,5.2705113887786865
"maid in manhattan might not look so appealing on third or fourth viewing down the road ... but as a high concept vehicle for two bright stars of the moment who can rise to fans ' lofty expectations , the movie passes inspection .",2,neutral,NEUTRAL,POSITIVE,4.408740043640137
"um , no. .",2,neutral,NEUTRAL,UNKNOWN,2.511171817779541
"unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either .",1,negative,NEGATIVE,NEGATIVE,3.527212381362915
"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai 's vaunted empathy .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,6.3576905727386475
"a perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .",2,neutral,NEUTRAL,NEGATIVE,2.8140671253204346
"béart and berling are both superb , while huppert ... is magnificent .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.9367613792419434
"if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about .",1,negative,NEGATIVE,NEGATIVE,4.350992679595947
` what 's the russian word for wow !? ',3,positive,POSITIVE,POSITIVE,3.161223888397217
"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .",2,neutral,NEUTRAL,NEGATIVE,4.433429479598999
the most repugnant adaptation of a classic text since roland joffé and demi moore 's the scarlet letter .,1,negative,NEGATIVE,VERY NEGATIVE,4.158687114715576
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.683973073959351
"-lrb- `` safe conduct '' -rrb- is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage .",3,positive,POSITIVE,POSITIVE,3.651432752609253
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,very negative,VERY NEGATIVE,NEGATIVE,3.6011621952056885
"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .",4,very positive,VERY POSITIVE,POSITIVE,2.828403949737549
"with a cast of a-list brit actors , it is worth searching out .",4,very positive,VERY POSITIVE,POSITIVE,3.0433764457702637
"i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",0,very negative,VERY NEGATIVE,NEGATIVE,4.123119115829468
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.419525146484375
there 's not a comedic moment in this romantic comedy .,0,very negative,VERY NEGATIVE,NEGATIVE,2.9498066902160645
"analyze that regurgitates and waters down many of the previous film 's successes , with a few new swings thrown in .",2,neutral,NEUTRAL,NEGATIVE,6.219949007034302
nothing about this movie works .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.4693033695220947
