review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
"are monsters born , or made ?",2,neutral,NEUTRAL,NEUTRAL,5.4716551303863525
"not only a reminder of how they used to make movies , but also how they sometimes still can be made .",3,positive,POSITIVE,POSITIVE,5.327332019805908
would make an excellent companion piece to the similarly themed ` the french lieutenant 's woman . ',3,positive,POSITIVE,VERY POSITIVE,5.0812482833862305
"a witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .",2,neutral,NEUTRAL,POSITIVE,6.340132713317871
"steven soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",3,positive,POSITIVE,POSITIVE,6.54322624206543
"it 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .",2,neutral,NEUTRAL,POSITIVE,4.865851163864136
"it 's nice to see piscopo again after all these years , and chaykin and headly are priceless .",3,positive,POSITIVE,POSITIVE,3.2984707355499268
mildly entertaining .,2,neutral,NEUTRAL,POSITIVE,3.054928779602051
a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies .,0,very negative,VERY NEGATIVE,NEGATIVE,3.8529763221740723
"quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .",1,negative,NEGATIVE,NEGATIVE,4.653591871261597
i did n't find much fascination in the swinging .,1,negative,NEGATIVE,NEGATIVE,4.536508560180664
that the e-graveyard holds as many good ideas as bad is the cold comfort that chin 's film serves up with style and empathy .,3,positive,POSITIVE,POSITIVE,5.515514850616455
the film has a childlike quality about it .,2,neutral,NEUTRAL,NEUTRAL,4.475940465927124
the solid filmmaking and convincing characters makes this a high water mark for this genre .,4,very positive,VERY POSITIVE,POSITIVE,4.103531360626221
"as home movie gone haywire , it 's pretty enjoyable , but as sexual manifesto , i 'd rather listen to old tori amos records .",2,neutral,NEUTRAL,NEUTRAL,4.88923978805542
you may be galled that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.991532802581787
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",1,negative,NEGATIVE,NEGATIVE,5.811960458755493
an almost unbearably morbid love story .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.586827278137207
that 's fun for kids of any age .,4,very positive,VERY POSITIVE,POSITIVE,4.137317895889282
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,very negative,VERY NEGATIVE,NEGATIVE,5.502361297607422
"the cast ... keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired .",3,positive,POSITIVE,POSITIVE,4.172975540161133
those who want to be jolted out of their gourd should drop everything and run to ichi .,3,positive,POSITIVE,VERY POSITIVE,5.990485429763794
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,3,positive,POSITIVE,POSITIVE,4.566068410873413
chelsea walls is a case of too many chefs fussing over too weak a recipe .,1,negative,NEGATIVE,VERY NEGATIVE,4.714153051376343
"this sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama .",1,negative,NEGATIVE,NEGATIVE,5.170194864273071
"a hit - and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .",1,negative,NEGATIVE,NEGATIVE,4.860151529312134
"the film gets close to the chimps the same way goodall did , with a serious minded patience , respect and affection .",3,positive,POSITIVE,POSITIVE,4.490857362747192
parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ',1,negative,NEGATIVE,NEGATIVE,5.068863868713379
"meeting , even exceeding expectations , it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",4,very positive,VERY POSITIVE,VERY POSITIVE,5.445253372192383
"i 've never seen -lrb- a remake -rrb- do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ...",0,very negative,VERY NEGATIVE,VERY NEGATIVE,5.280533313751221
"rich in atmosphere of the post-war art world , it manages to instruct without reeking of research library dust .",3,positive,POSITIVE,POSITIVE,5.315385580062866
"a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium .",1,negative,NEGATIVE,NEGATIVE,3.8050286769866943
marinated in clichés and mawkish dialogue .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.635823965072632
"a rip-off twice removed , modeled after -lrb- seagal 's -rrb- earlier copycat under siege , sometimes referred to as die hard on a boat .",0,very negative,VERY NEGATIVE,NEGATIVE,3.6451761722564697
"it 's a very sincere work , but it would be better as a diary or documentary .",3,positive,POSITIVE,NEUTRAL,5.0024073123931885
"death to smoochy tells a moldy-oldie , not-nearly - as-nasty - as-it - thinks-it-is joke .",1,negative,NEGATIVE,NEGATIVE,5.062278509140015
a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,4,very positive,VERY POSITIVE,POSITIVE,4.285706281661987
"-lrb- the digital effects -rrb- reminded me of terry gilliam 's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together .",2,neutral,NEUTRAL,NEUTRAL,5.115194320678711
polanski has found the perfect material with which to address his own world war ii experience in his signature style .,4,very positive,VERY POSITIVE,POSITIVE,4.176056385040283
"been there , done that ... a thousand times already , and better .",1,negative,NEGATIVE,NEGATIVE,4.249650478363037
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,2,neutral,NEUTRAL,NEGATIVE,4.684402227401733
cho 's timing is priceless .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.8989150524139404
"`` looking for leonard '' just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something .",1,negative,NEGATIVE,NEGATIVE,4.677937030792236
what sets ms. birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,3,positive,POSITIVE,POSITIVE,6.0353851318359375
... one resurrection too many .,1,negative,NEGATIVE,NEGATIVE,4.1180479526519775
the history is fascinating ; the action is dazzling .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.917775869369507
"with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .",2,neutral,NEUTRAL,NEGATIVE,5.834914684295654
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",1,negative,NEGATIVE,NEGATIVE,4.616151809692383
"spielberg 's picture is smarter and subtler than -lrb- total recall and blade runner -rrb- , although its plot may prove too convoluted for fun-seeking summer audiences .",3,positive,POSITIVE,POSITIVE,5.476147413253784
the film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.036284685134888
suffers from a flat script and a low budget .,1,negative,NEGATIVE,NEGATIVE,4.952215671539307
really dumb but occasionally really funny .,2,neutral,NEUTRAL,NEGATIVE,5.297298431396484
"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking .",4,very positive,VERY POSITIVE,POSITIVE,5.490548133850098
an undistinguished attempt to make a classic theater piece cinematic .,0,very negative,VERY NEGATIVE,NEGATIVE,4.5013813972473145
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.9661848545074463
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",1,negative,NEGATIVE,NEGATIVE,4.685779571533203
"the redeeming feature of chan 's films has always been the action , but the stunts in the tuxedo seem tired and , what 's worse , routine .",1,negative,NEGATIVE,NEGATIVE,4.309634208679199
"eccentric enough to stave off doldrums , caruso 's self-conscious debut is also eminently forgettable .",2,neutral,NEUTRAL,NEGATIVE,4.470267057418823
gone are the flamboyant mannerisms that are the trademark of several of his performances .,2,neutral,NEUTRAL,NEGATIVE,5.518899440765381
"there is a freedom to watching stunts that are this crude , this fast-paced and this insane .",3,positive,POSITIVE,POSITIVE,4.896914958953857
most of the characters come off as pantomimesque sterotypes .,2,neutral,NEUTRAL,NEGATIVE,3.4238858222961426
the casting of raymond j. barry as the ` assassin ' greatly enhances the quality of neil burger 's impressive fake documentary .,3,positive,POSITIVE,POSITIVE,3.9293859004974365
"if the plot seems a bit on the skinny side , that 's because panic room is interested in nothing more than sucking you in ... and making you sweat .",3,positive,POSITIVE,POSITIVE,5.181758165359497
generates an enormous feeling of empathy for its characters .,3,positive,POSITIVE,VERY POSITIVE,5.842560052871704
one just waits grimly for the next shock without developing much attachment to the characters .,2,neutral,NEUTRAL,NEGATIVE,5.668687582015991
over and over again .,1,negative,NEGATIVE,NEUTRAL,3.9371631145477295
campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .,3,positive,POSITIVE,NEUTRAL,4.705005407333374
igby goes down is one of those movies .,2,neutral,NEUTRAL,POSITIVE,4.972829818725586
nicholson 's understated performance is wonderful .,4,very positive,VERY POSITIVE,POSITIVE,3.5694031715393066
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",2,neutral,NEUTRAL,NEGATIVE,4.281650543212891
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",1,negative,NEGATIVE,VERY NEGATIVE,3.6031370162963867
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,4,very positive,VERY POSITIVE,POSITIVE,5.036704063415527
"any chekhov is better than no chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .",2,neutral,NEUTRAL,POSITIVE,4.7662353515625
"return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages .",4,very positive,VERY POSITIVE,POSITIVE,5.252356290817261
the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman 's posthumously published cult novel .,3,positive,POSITIVE,POSITIVE,5.116752862930298
exactly what you 'd expect from a guy named kaos .,2,neutral,NEUTRAL,NEUTRAL,5.3627378940582275
the dragons are the real stars of reign of fire and you wo n't be disappointed .,3,positive,POSITIVE,POSITIVE,3.907562494277954
displays the potential for a better movie than what bailly manages to deliver,2,neutral,NEUTRAL,NEGATIVE,5.291582107543945
"the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .",3,positive,POSITIVE,POSITIVE,8.632081031799316
it 's mostly a pleasure to watch .,3,positive,POSITIVE,POSITIVE,2.6660730838775635
too bad .,1,negative,NEGATIVE,NEGATIVE,2.596176862716675
"like most of jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .",1,negative,NEGATIVE,NEGATIVE,5.056807279586792
a fun ride .,3,positive,POSITIVE,POSITIVE,2.4495232105255127
kinnear 's performance is a career-defining revelation .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.6436851024627686
allen 's funniest and most likeable movie in years .,4,very positive,VERY POSITIVE,POSITIVE,3.4949557781219482
delirious fun .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.0484814643859863
"this is a gorgeous film - vivid with color , music and life .",4,very positive,VERY POSITIVE,POSITIVE,4.096831321716309
the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel .,2,neutral,NEUTRAL,NEGATIVE,5.078345537185669
you live the mood rather than savour the story .,3,positive,POSITIVE,NEGATIVE,3.64825701713562
the director seems to take an unseemly pleasure in -lrb- the characters ' -rrb- misery and at the same time to congratulate himself for having the guts to confront it .,1,negative,NEGATIVE,NEGATIVE,4.96884822845459
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",1,negative,NEGATIVE,NEGATIVE,4.532188653945923
"if disney 's cinderella proved that ' a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio 's wallet makes .",1,negative,NEGATIVE,VERY NEGATIVE,4.972784996032715
rodriguez ... was unable to reproduce the special spark between the characters that made the first film such a delight .,2,neutral,NEUTRAL,NEGATIVE,5.110706090927124
post 9\/11 the philosophical message of `` personal freedom first '' might not be as palatable as intended .,2,neutral,NEUTRAL,NEGATIVE,3.8611648082733154
lurid and less than lucid work .,1,negative,NEGATIVE,NEGATIVE,3.543070077896118
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",1,negative,NEGATIVE,NEGATIVE,4.892001152038574
"oh , look at that clever angle !",3,positive,POSITIVE,POSITIVE,3.1243560314178467
a bit too derivative to stand on its own as the psychological thriller it purports to be .,2,neutral,NEUTRAL,NEGATIVE,4.698710918426514
"this is a stunning film , a one-of-a-kind tour de force .",4,very positive,VERY POSITIVE,VERY POSITIVE,5.217069387435913
"those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .",3,positive,POSITIVE,NEGATIVE,4.8253014087677
... its solemn pretension prevents us from sharing the awe in which it holds itself .,1,negative,NEGATIVE,VERY NEGATIVE,6.428179025650024
and that should tell you everything you need to know about all the queen 's men .,2,neutral,NEUTRAL,POSITIVE,4.782674074172974
it 's worth taking the kids to .,4,very positive,VERY POSITIVE,POSITIVE,4.556787967681885
"if the tuxedo actually were a suit , it would fit chan like a $ 99 bargain-basement special .",1,negative,NEGATIVE,NEGATIVE,4.626981496810913
the characters are more deeply thought through than in most ` right-thinking ' films .,3,positive,POSITIVE,POSITIVE,6.159719228744507
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",3,positive,POSITIVE,POSITIVE,5.008256673812866
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,1,negative,NEGATIVE,NEGATIVE,4.653886795043945
one of the best looking and stylish animated movies in quite a while ...,4,very positive,VERY POSITIVE,POSITIVE,4.596059322357178
"enough said , except : film overboard !",0,very negative,VERY NEGATIVE,NEGATIVE,5.678236484527588
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,4,very positive,VERY POSITIVE,POSITIVE,4.117261171340942
"mckay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.704265832901001
i prefer to think of it as `` pootie tang with a budget . '',2,neutral,NEUTRAL,NEGATIVE,5.866872787475586
"collateral damage is trash , but it earns extra points by acting as if it were n't .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.3196840286254883
"plods along , minus the twisted humor and eye-popping visuals that have made miike ... a cult hero .",2,neutral,NEUTRAL,NEGATIVE,4.998593807220459
clare peploe 's airless movie adaptation could use a little american pie-like irreverence .,1,negative,NEGATIVE,NEGATIVE,3.9610581398010254
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",3,positive,POSITIVE,POSITIVE,4.654955863952637
"-lrb- the kid 's -rrb- just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .",1,negative,NEGATIVE,NEGATIVE,4.19433069229126
"the three leads produce adequate performances , but what 's missing from this material is any depth of feeling .",0,very negative,VERY NEGATIVE,NEGATIVE,5.509411334991455
"hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ?",0,very negative,VERY NEGATIVE,UNKNOWN,1.2963478565216064
"it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.961392879486084
"the connected stories of breitbart and hanussen are actually fascinating , but the filmmaking in invincible is such that the movie does not do them justice .",1,negative,NEGATIVE,NEUTRAL,4.767985105514526
"the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .",1,negative,NEGATIVE,VERY NEGATIVE,5.141944169998169
an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .,3,positive,POSITIVE,POSITIVE,4.3446526527404785
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,3,positive,POSITIVE,NEGATIVE,5.928875207901001
"jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .",2,neutral,NEUTRAL,NEGATIVE,4.782998561859131
bad movie .,0,very negative,VERY NEGATIVE,NEGATIVE,2.395606756210327
an infuriating film .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.1217262744903564
"largely , this is a movie that also does it by the numbers .",2,neutral,NEUTRAL,NEGATIVE,4.075644254684448
a compelling film .,4,very positive,VERY POSITIVE,POSITIVE,5.302916526794434
"it might be ` easier ' to watch on video at home , but that should n't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",3,positive,POSITIVE,POSITIVE,5.490633249282837
never comes together as a coherent whole .,1,negative,NEGATIVE,NEGATIVE,4.58100700378418
amazingly lame .,0,very negative,VERY NEGATIVE,NEGATIVE,3.7011876106262207
"a taut , sobering film .",4,very positive,VERY POSITIVE,NEGATIVE,4.8164379596710205
perhaps the best sports movie i 've ever seen .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.00745415687561
"there 's a neat twist , subtly rendered , that could have wrapped things up at 80 minutes , but kang tacks on three or four more endings .",2,neutral,NEUTRAL,NEGATIVE,5.409695386886597
"the movie worked for me right up to the final scene , and then it caved in .",2,neutral,NEUTRAL,NEGATIVE,5.010391473770142
might be one of those vanity projects in which a renowned filmmaker attempts to show off his talent by surrounding himself with untalented people .,2,neutral,NEUTRAL,NEGATIVE,3.440145492553711
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",4,very positive,VERY POSITIVE,NEGATIVE,4.839799165725708
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.881798267364502
only at the prospect of beck 's next project .,2,neutral,NEUTRAL,POSITIVE,5.774038076400757
offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .,4,very positive,VERY POSITIVE,POSITIVE,5.589319229125977
apparently reassembled from the cutting-room floor of any given daytime soap .,1,negative,NEGATIVE,NEGATIVE,3.9127352237701416
the name says it all .,2,neutral,NEUTRAL,NEGATIVE,5.24456000328064
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",4,very positive,VERY POSITIVE,VERY POSITIVE,7.7814202308654785
"many of the effective horror elements are dampened through familiarity , -lrb- yet -rrb- are worthwhile .",2,neutral,NEUTRAL,NEGATIVE,5.211255073547363
sayles ... once again strands his superb performers in the same old story .,1,negative,NEGATIVE,NEGATIVE,4.6253135204315186
it 's pauly shore awful .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.3814332485198975
"i had more fun with ben stiller 's zoolander , which i thought was rather clever .",2,neutral,NEUTRAL,POSITIVE,3.6972618103027344
he may have meant the internet short saving ryan 's privates .,2,neutral,NEUTRAL,NEGATIVE,5.583616018295288
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .,0,very negative,VERY NEGATIVE,NEGATIVE,3.728145122528076
it 's not a motion picture ; it 's an utterly static picture .,0,very negative,VERY NEGATIVE,NEGATIVE,4.15195107460022
"yes , i suppose it 's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i did n't .",0,very negative,VERY NEGATIVE,NEGATIVE,6.595130443572998
ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .,2,neutral,NEUTRAL,NEUTRAL,5.217070817947388
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,3,positive,POSITIVE,POSITIVE,5.084509611129761
the entire movie is filled with deja vu moments .,2,neutral,NEUTRAL,NEGATIVE,4.552940130233765
the world needs more filmmakers with passionate enthusiasms like martin scorsese .,4,very positive,VERY POSITIVE,VERY POSITIVE,5.121093511581421
"this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .",0,very negative,VERY NEGATIVE,NEGATIVE,3.3937079906463623
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",4,very positive,VERY POSITIVE,POSITIVE,6.051687240600586
"it never is , not fully .",2,neutral,NEUTRAL,NEGATIVE,4.446249961853027
"if the movie were all comedy , it might work better .",2,neutral,NEUTRAL,NEGATIVE,3.5027377605438232
"a passable romantic comedy , in need of another couple of passes through the word processor .",2,neutral,NEUTRAL,NEUTRAL,3.91611385345459
translation : ` we do n't need to try very hard . ',1,negative,NEGATIVE,POSITIVE,4.6366963386535645
"mr. deeds is , as comedy goes , very silly -- and in the best way .",4,very positive,VERY POSITIVE,POSITIVE,3.6796247959136963
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",1,negative,NEGATIVE,VERY NEGATIVE,5.461140871047974
"once one experiences mr. haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,5.654430627822876
and that is where ararat went astray .,1,negative,NEGATIVE,NEGATIVE,4.827720642089844
the drama discloses almost nothing .,1,negative,NEGATIVE,NEGATIVE,4.2688703536987305
top-notch action powers this romantic drama .,4,very positive,VERY POSITIVE,POSITIVE,3.6324234008789062
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,very negative,VERY NEGATIVE,NEGATIVE,5.3239662647247314
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,3,positive,POSITIVE,NEGATIVE,5.75760817527771
woody allen can write and deliver a one liner as well as anybody .,4,very positive,VERY POSITIVE,POSITIVE,5.180429697036743
what might have been acceptable on the printed page of iles ' book does not translate well to the screen .,0,very negative,VERY NEGATIVE,NEGATIVE,4.071192741394043
"this is a visually stunning rumination on love , memory , history and the war between art and commerce .",3,positive,POSITIVE,POSITIVE,6.088977813720703
"no , i hate it .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,2.99109148979187
"why , you may ask , why should you buy the movie milk when the tv cow is free ?",1,negative,NEGATIVE,NEGATIVE,5.739953279495239
"no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,5.024393796920776
-lrb- reno -rrb- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,3,positive,POSITIVE,POSITIVE,3.967316150665283
"a brisk , reverent , and subtly different sequel .",4,very positive,VERY POSITIVE,POSITIVE,4.670253038406372
"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .",4,very positive,VERY POSITIVE,POSITIVE,4.476708173751831
the movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .,2,neutral,NEUTRAL,NEUTRAL,5.251026391983032
a crisply made movie that is no more than mildly amusing .,2,neutral,NEUTRAL,NEGATIVE,4.949061870574951
"every moment crackles with tension , and by the end of the flick , you 're on the edge of your seat .",4,very positive,VERY POSITIVE,POSITIVE,4.631418704986572
an hour and a half of joyful solo performance .,4,very positive,VERY POSITIVE,POSITIVE,4.966254472732544
"a moving tale of love and destruction in unexpected places , unexamined lives .",3,positive,POSITIVE,NEUTRAL,6.602809190750122
that the chuck norris `` grenade gag '' occurs about 7 times during windtalkers is a good indication of how serious-minded the film is .,2,neutral,NEUTRAL,NEGATIVE,4.614083766937256
"what with the incessant lounge music playing in the film 's background , you may mistake love liza for an adam sandler chanukah song .",2,neutral,NEUTRAL,NEGATIVE,4.540829658508301
"with a confrontational stance , todd solondz takes aim on political correctness and suburban families .",2,neutral,NEUTRAL,NEGATIVE,7.760845899581909
"sometimes entertaining , sometimes indulgent -- but never less than pure wankery .",2,neutral,NEUTRAL,VERY NEGATIVE,5.019306898117065
"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",4,very positive,VERY POSITIVE,POSITIVE,5.697286605834961
"you see robin williams and psycho killer , and you think , hmmmmm .",2,neutral,NEUTRAL,NEUTRAL,5.1037843227386475
"an enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .",4,very positive,VERY POSITIVE,VERY POSITIVE,5.5290751457214355
"at least it 's a fairly impressive debut from the director , charles stone iii .",4,very positive,VERY POSITIVE,POSITIVE,3.991415500640869
a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .,3,positive,POSITIVE,POSITIVE,5.940770387649536
"for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .",3,positive,POSITIVE,POSITIVE,4.987600564956665
"maid in manhattan might not look so appealing on third or fourth viewing down the road ... but as a high concept vehicle for two bright stars of the moment who can rise to fans ' lofty expectations , the movie passes inspection .",2,neutral,NEUTRAL,POSITIVE,6.6369547843933105
"um , no. .",2,neutral,NEUTRAL,NEGATIVE,4.902352333068848
"unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either .",1,negative,NEGATIVE,NEGATIVE,3.8322396278381348
"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai 's vaunted empathy .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.792101621627808
"a perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .",2,neutral,NEUTRAL,NEGATIVE,5.3483710289001465
"béart and berling are both superb , while huppert ... is magnificent .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.731562614440918
"if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about .",1,negative,NEGATIVE,NEGATIVE,4.581679105758667
` what 's the russian word for wow !? ',3,positive,POSITIVE,NEUTRAL,4.293923616409302
"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .",2,neutral,NEUTRAL,NEGATIVE,5.111234903335571
the most repugnant adaptation of a classic text since roland joffé and demi moore 's the scarlet letter .,1,negative,NEGATIVE,VERY NEGATIVE,3.6977121829986572
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,5.090585708618164
"-lrb- `` safe conduct '' -rrb- is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage .",3,positive,POSITIVE,POSITIVE,5.569254398345947
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,very negative,VERY NEGATIVE,NEGATIVE,5.697561264038086
"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .",4,very positive,VERY POSITIVE,POSITIVE,4.532381296157837
"with a cast of a-list brit actors , it is worth searching out .",4,very positive,VERY POSITIVE,POSITIVE,4.1998610496521
"i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",0,very negative,VERY NEGATIVE,NEGATIVE,4.818035125732422
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,4,very positive,VERY POSITIVE,VERY POSITIVE,5.815030097961426
there 's not a comedic moment in this romantic comedy .,0,very negative,VERY NEGATIVE,NEGATIVE,3.897935628890991
"analyze that regurgitates and waters down many of the previous film 's successes , with a few new swings thrown in .",2,neutral,NEUTRAL,NEGATIVE,5.758906841278076
nothing about this movie works .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.433631420135498
"the members manage to pronounce kok exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible .",2,neutral,NEUTRAL,POSITIVE,4.931298494338989
the film is one of the year 's best .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.3584084510803223
caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .,3,positive,POSITIVE,NEUTRAL,6.134700536727905
"in other words , it 's badder than bad .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.550788640975952
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,3,positive,POSITIVE,POSITIVE,4.003194093704224
fun and nimble .,4,very positive,VERY POSITIVE,POSITIVE,4.420147895812988
